labelIndex,modelLabel,scientificName,taxonClass
5382,Sayornis phoebe,Sayornis phoebe,Aves
5383,Sayornis saya,Sayornis saya,Aves
5384,Scaphiopus couchii,,
5385,Scelorchilus albicollis,Scelorchilus albicollis,Aves
5386,Scelorchilus rubecula,Scelorchilus rubecula,Aves
5387,Scenopoeetes dentirostris,Scenopoeetes dentirostris,Aves
5388,Schetba rufa,Schetba rufa,Aves
5389,Schiffornis aenea,Schiffornis aenea,Aves
5390,Schiffornis major,Schiffornis major,Aves
5391,Schiffornis olivacea,Schiffornis olivacea,Aves
5392,Schiffornis stenorhyncha,Schiffornis stenorhyncha,Aves
5393,Schiffornis turdina,Schiffornis turdina,Aves
5394,Schiffornis veraepacis,Schiffornis veraepacis,Aves
5395,Schiffornis virescens,Schiffornis virescens,Aves
5396,Schistes geoffroyi,Schistes geoffroyi,Aves
5397,Schistochlamys melanopis,Schistochlamys melanopis,Aves
5398,Schistochlamys ruficapillus,Schistochlamys ruficapillus,Aves
5399,Schoenicola platyurus,Schoenicola platyurus,Aves
5400,Schoenicola striatus,Schoenicola striatus,Aves
5401,Schoeniophylax phryganophilus,Schoeniophylax phryganophilus,Aves
5402,Schoeniparus brunneus,Schoeniparus brunneus,Aves
5403,Schoeniparus castaneceps,Schoeniparus castaneceps,Aves
5404,Schoeniparus cinereus,Schoeniparus cinereus,Aves
5405,Schoeniparus dubius,Schoeniparus dubius,Aves
5406,Schoeniparus rufogularis,Schoeniparus rufogularis,Aves
5407,Sciaphylax castanea,Sciaphylax castanea,Aves
5408,Sciaphylax hemimelaena,Sciaphylax hemimelaena,Aves
5409,Sciurus carolinensis,Sciurus carolinensis,Aves
5410,Sclateria naevia,Sclateria naevia,Aves
5411,Scleroptila afra,Scleroptila afra,Aves
5412,Scleroptila gutturalis,Scleroptila gutturalis,Aves
5413,Scleroptila levaillantii,Scleroptila levaillantii,Aves
5414,Scleroptila shelleyi,Scleroptila shelleyi,Aves
5415,Sclerurus albigularis,Sclerurus albigularis,Aves
5416,Sclerurus caudacutus,Sclerurus caudacutus,Aves
5417,Sclerurus guatemalensis,Sclerurus guatemalensis,Aves
5418,Sclerurus mexicanus,Sclerurus mexicanus,Aves
5419,Sclerurus obscurior,Sclerurus obscurior,Aves
5420,Sclerurus rufigularis,Sclerurus rufigularis,Aves
5421,Sclerurus scansor,Sclerurus scansor,Aves
5422,Scolopax bukidnonensis,Scolopax bukidnonensis,Aves
5423,Scolopax minor,Scolopax minor,Aves
5424,Scolopax rusticola,Scolopax rusticola,Aves
5425,Scopus umbretta,Scopus umbretta,Aves
5426,Scotocerca inquieta,Scotocerca inquieta,Aves
5427,Scudderia curvicauda,,
5428,Scudderia furcata,,
5429,Scudderia texensis,Scudderia texensis,Aves
5430,Scytalopus acutirostris,Scytalopus acutirostris,Aves
5431,Scytalopus affinis,Scytalopus affinis,Aves
5432,Scytalopus altirostris,Scytalopus altirostris,Aves
5433,Scytalopus alvarezlopezi,Scytalopus alvarezlopezi,Aves
5434,Scytalopus androstictus,Scytalopus androstictus,Aves
5435,Scytalopus argentifrons,Scytalopus argentifrons,Aves
5436,Scytalopus atratus,Scytalopus atratus,Aves
5437,Scytalopus bolivianus,Scytalopus bolivianus,Aves
5438,Scytalopus canus,Scytalopus canus,Aves
5439,Scytalopus caracae,Scytalopus caracae,Aves
5440,Scytalopus chocoensis,Scytalopus chocoensis,Aves
5441,Scytalopus diamantinensis,Scytalopus diamantinensis,Aves
5442,Scytalopus femoralis,Scytalopus femoralis,Aves
5443,Scytalopus frankeae,Scytalopus frankeae,Aves
5444,Scytalopus fuscus,Scytalopus fuscus,Aves
5445,Scytalopus griseicollis,Scytalopus griseicollis,Aves
5446,Scytalopus intermedius,Scytalopus intermedius,Aves
5447,Scytalopus iraiensis,Scytalopus iraiensis,Aves
5448,Scytalopus latebricola,Scytalopus latebricola,Aves
5449,Scytalopus latrans,Scytalopus latrans,Aves
5450,Scytalopus macropus,Scytalopus macropus,Aves
5451,Scytalopus magellanicus,Scytalopus magellanicus,Aves
5452,Scytalopus meridanus,Scytalopus meridanus,Aves
5453,Scytalopus micropterus,Scytalopus micropterus,Aves
5454,Scytalopus novacapitalis,Scytalopus novacapitalis,Aves
5455,Scytalopus opacus,Scytalopus opacus,Aves
5456,Scytalopus pachecoi,Scytalopus pachecoi,Aves
5457,Scytalopus parkeri,Scytalopus parkeri,Aves
5458,Scytalopus parvirostris,Scytalopus parvirostris,Aves
5459,Scytalopus perijanus,Scytalopus perijanus,Aves
5460,Scytalopus petrophilus,Scytalopus petrophilus,Aves
5461,Scytalopus robbinsi,Scytalopus robbinsi,Aves
5462,Scytalopus rodriguezi,Scytalopus rodriguezi,Aves
5463,Scytalopus sanctaemartae,Scytalopus sanctaemartae,Aves
5464,Scytalopus schulenbergi,Scytalopus schulenbergi,Aves
5465,Scytalopus simonsi,Scytalopus simonsi,Aves
5466,Scytalopus speluncae,Scytalopus speluncae,Aves
5467,Scytalopus spillmanni,Scytalopus spillmanni,Aves
5468,Scytalopus stilesi,Scytalopus stilesi,Aves
5469,Scytalopus superciliaris,Scytalopus superciliaris,Aves
5470,Scytalopus unicolor,Scytalopus unicolor,Aves
5471,Scytalopus urubambae,Scytalopus urubambae,Aves
5472,Scytalopus vicinior,Scytalopus vicinior,Aves
5473,Scytalopus zimmeri,Scytalopus zimmeri,Aves
5474,Scythrops novaehollandiae,Scythrops novaehollandiae,Aves
5475,Seiurus aurocapilla,Seiurus aurocapilla,Aves
5476,Selasphorus calliope,Selasphorus calliope,Aves
5477,Selasphorus ellioti,Selasphorus ellioti,Aves
5478,Selasphorus heloisa,Selasphorus heloisa,Aves
5479,Selasphorus platycercus,Selasphorus platycercus,Aves
5480,Selasphorus rufus,Selasphorus rufus,Aves
5481,Selasphorus sasin,Selasphorus sasin,Aves
5482,Selenidera gouldii,Selenidera gouldii,Aves
5483,Selenidera maculirostris,Selenidera maculirostris,Aves
5484,Selenidera piperivora,Selenidera piperivora,Aves
5485,Selenidera reinwardtii,Selenidera reinwardtii,Aves
5486,Selenidera spectabilis,Selenidera spectabilis,Aves
5487,Seleucidis melanoleucus,Seleucidis melanoleucus,Aves
5488,Semioptera wallacii,Semioptera wallacii,Aves
5489,Semnornis frantzii,Semnornis frantzii,Aves
5490,Semnornis ramphastinus,Semnornis ramphastinus,Aves
5491,Sephanoides sephaniodes,Sephanoides sephaniodes,Aves
5492,Sericornis citreogularis,Neosericornis citreogularis,Aves
5493,Sericornis frontalis,Sericornis frontalis,Aves
5494,Sericornis humilis,Sericornis humilis,Aves
5495,Sericornis magnirostra,Sericornis magnirostra,Aves
5496,Sericornis papuensis,Aethomyias papuensis,Aves
5497,Sericossypha albocristata,Sericossypha albocristata,Aves
5498,Serilophus lunatus,Serilophus lunatus,Aves
5499,Serinus alario,Serinus alario,Aves
5500,Serinus canaria,Serinus canaria,Aves
5501,Serinus canicollis,Serinus canicollis,Aves
5502,Serinus flavivertex,Serinus flavivertex,Aves
5503,Serinus pusillus,Serinus pusillus,Aves
5504,Serinus serinus,Serinus serinus,Aves
5505,Serpophaga cinerea,Serpophaga cinerea,Aves
5506,Serpophaga griseicapilla,Serpophaga griseicapilla,Aves
5507,Serpophaga hypoleuca,Serpophaga hypoleuca,Aves
5508,Serpophaga munda,,
5509,Serpophaga nigricans,Serpophaga nigricans,Aves
5510,Serpophaga subcristata,Serpophaga subcristata,Aves
5511,Setopagis parvula,Setopagis parvula,Aves
5512,Setophaga adelaidae,Setophaga adelaidae,Aves
5513,Setophaga americana,Setophaga americana,Aves
5514,Setophaga caerulescens,Setophaga caerulescens,Aves
5515,Setophaga castanea,Setophaga castanea,Aves
5516,Setophaga cerulea,Setophaga cerulea,Aves
5517,Setophaga chrysoparia,Setophaga chrysoparia,Aves
5518,Setophaga citrina,Setophaga citrina,Aves
5519,Setophaga coronata,Setophaga coronata,Aves
5520,Setophaga discolor,Setophaga discolor,Aves
5521,Setophaga dominica,Setophaga dominica,Aves
5522,Setophaga fusca,Setophaga fusca,Aves
5523,Setophaga graciae,Setophaga graciae,Aves
5524,Setophaga kirtlandii,Setophaga kirtlandii,Aves
5525,Setophaga magnolia,Setophaga magnolia,Aves
5526,Setophaga nigrescens,Setophaga nigrescens,Aves
5527,Setophaga occidentalis,Setophaga occidentalis,Aves
5528,Setophaga palmarum,Setophaga palmarum,Aves
5529,Setophaga pensylvanica,Setophaga pensylvanica,Aves
5530,Setophaga petechia,Setophaga petechia,Aves
5531,Setophaga pinus,Setophaga pinus,Aves
5532,Setophaga pitiayumi,Setophaga pitiayumi,Aves
5533,Setophaga pityophila,Setophaga pityophila,Aves
5534,Setophaga ruticilla,Setophaga ruticilla,Aves
5535,Setophaga striata,Setophaga striata,Aves
5536,Setophaga tigrina,Setophaga tigrina,Aves
5537,Setophaga townsendi,Setophaga townsendi,Aves
5538,Setophaga virens,Setophaga virens,Aves
5539,Sheppardia gunningi,Sheppardia gunningi,Aves
5540,Sheppardia sharpei,Sheppardia sharpei,Aves
5541,Sholicola albiventris,Sholicola albiventris,Aves
5542,Sholicola major,Sholicola major,Aves
5543,Sialia currucoides,Sialia currucoides,Aves
5544,Sialia mexicana,Sialia mexicana,Aves
5545,Sialia sialis,Sialia sialis,Aves
5546,Sicalis auriventris,Sicalis auriventris,Aves
5547,Sicalis citrina,Sicalis citrina,Aves
5548,Sicalis flaveola,Sicalis flaveola,Aves
5549,Sicalis lebruni,Sicalis lebruni,Aves
5550,Sicalis luteocephala,Sicalis luteocephala,Aves
5551,Sicalis luteola,Sicalis luteola,Aves
5552,Sicalis olivascens,Sicalis olivascens,Aves
5553,Sicalis uropygialis,Sicalis uropigyalis,Aves
5554,Sinosuthora webbiana,Suthora webbiana,Aves
5555,Siphonorhis brewsteri,Siphonorhis brewsteri,Aves
5556,Sipia berlepschi,Sipia berlepschi,Aves
5557,Sipia laemosticta,Sipia laemosticta,Aves
5558,Sipia nigricauda,Sipia nigricauda,Aves
5559,Sipia palliata,Sipia palliata,Aves
5560,Siren,,
5561,Sirystes albocinereus,Sirystes albocinereus,Aves
5562,Sirystes albogriseus,Sirystes albogriseus,Aves
5563,Sirystes sibilator,Sirystes sibilator,Aves
5564,Sitta canadensis,Sitta canadensis,Aves
5565,Sitta carolinensis,Sitta carolinensis,Aves
5566,Sitta cinnamoventris,Sitta cinnamoventris,Aves
5567,Sitta europaea,Sitta europaea,Aves
5568,Sitta frontalis,Sitta frontalis,Aves
5569,Sitta himalayensis,Sitta himalayensis,Aves
5570,Sitta krueperi,Sitta krueperi,Aves
5571,Sitta magna,Sitta magna,Aves
5572,Sitta nagaensis,Sitta nagaensis,Aves
5573,Sitta neumayer,Sitta neumayer,Aves
5574,Sitta pusilla,Sitta pusilla,Aves
5575,Sitta pygmaea,Sitta pygmaea,Aves
5576,Sitta tephronota,Sitta tephronota,Aves
5577,Sitta villosa,Sitta villosa,Aves
5578,Sitta whiteheadi,Sitta whiteheadi,Aves
5579,Sitta yunnanensis,Sitta yunnanensis,Aves
5580,Sittasomus griseicapillus,Sittasomus griseicapillus,Aves
5581,Sittiparus castaneoventris,Sittiparus castaneoventris,Aves
5582,Sittiparus owstoni,Sittiparus owstoni,Aves
5583,Sittiparus varius,Sittiparus varius,Aves
5584,Smicrornis brevirostris,Smicrornis brevirostris,Aves
5585,Smithornis capensis,Smithornis capensis,Aves
5586,Smithornis rufolateralis,Smithornis rufolateralis,Aves
5587,Snowornis subalaris,Snowornis subalaris,Aves
5588,Somateria mollissima,Somateria mollissima,Aves
5589,Somateria spectabilis,Somateria spectabilis,Aves
5590,Spartonoica maluroides,Spartonoica maluroides,Aves
5591,Spatula clypeata,Spatula clypeata,Aves
5592,Spatula cyanoptera,Spatula cyanoptera,Aves
5593,Spatula discors,Spatula discors,Aves
5594,Spatula platalea,Spatula platalea,Aves
5595,Spatula puna,Spatula puna,Aves
5596,Spatula querquedula,Spatula querquedula,Aves
5597,Spea bombifrons,,
5598,Spelaeornis caudatus,Spelaeornis caudatus,Aves
5599,Spelaeornis oatesi,Spelaeornis oatesi,Aves
5600,Spelaeornis troglodytoides,Spelaeornis troglodytoides,Aves
5601,Spermestes cucullata,Spermestes cucullata,Aves
5602,Spermophaga haematina,Spermophaga haematina,Aves
5603,Sphecotheres vieilloti,Sphecotheres vieilloti,Aves
5604,Spheniscus demersus,Spheniscus demersus,Aves
5605,Spheniscus magellanicus,Spheniscus magellanicus,Aves
5606,Sphenoeacus afer,Sphenoeacus afer,Aves
5607,Sphenopsis frontalis,Sphenopsis frontalis,Aves
5608,Sphenopsis melanotis,Sphenopsis melanotis,Aves
5609,Sphyrapicus nuchalis,Sphyrapicus nuchalis,Aves
5610,Sphyrapicus ruber,Sphyrapicus ruber,Aves
5611,Sphyrapicus thyroideus,Sphyrapicus thyroideus,Aves
5612,Sphyrapicus varius,Sphyrapicus varius,Aves
5613,Spiloptila clamans,Spiloptila clamans,Aves
5614,Spilornis cheela,Spilornis cheela,Aves
5615,Spilornis holospilus,Spilornis holospilus,Aves
5616,Spindalis zena,Spindalis zena,Aves
5617,Spinus atratus,Spinus atratus,Aves
5618,Spinus barbatus,Spinus barbatus,Aves
5619,Spinus crassirostris,Spinus crassirostris,Aves
5620,Spinus cucullatus,Spinus cucullatus,Aves
5621,Spinus lawrencei,Spinus lawrencei,Aves
5622,Spinus magellanicus,Spinus magellanicus,Aves
5623,Spinus notatus,Spinus notatus,Aves
5624,Spinus olivaceus,Spinus olivaceus,Aves
5625,Spinus pinus,Spinus pinus,Aves
5626,Spinus psaltria,Spinus psaltria,Aves
5627,Spinus spinescens,Spinus spinescens,Aves
5628,Spinus spinus,Spinus spinus,Aves
5629,Spinus tristis,Spinus tristis,Aves
5630,Spinus xanthogastrus,Spinus xanthogastrus,Aves
5631,Spiza americana,Spiza americana,Aves
5632,Spizaetus isidori,Spizaetus isidori,Aves
5633,Spizaetus melanoleucus,Spizaetus melanoleucus,Aves
5634,Spizaetus ornatus,Spizaetus ornatus,Aves
5635,Spizaetus tyrannus,Spizaetus tyrannus,Aves
5636,Spizella atrogularis,Spizella atrogularis,Aves
5637,Spizella breweri,Spizella breweri,Aves
5638,Spizella pallida,Spizella pallida,Aves
5639,Spizella passerina,Spizella passerina,Aves
5640,Spizella pusilla,Spizella pusilla,Aves
5641,Spizella wortheni,Spizella wortheni,Aves
5642,Spizelloides arborea,Spizelloides arborea,Aves
5643,Spiziapteryx circumcincta,Spiziapteryx circumcincta,Aves
5644,Spizixos canifrons,Spizixos canifrons,Aves
5645,Spizixos semitorques,Spizixos semitorques,Aves
5646,Spodiopsar cineraceus,Spodiopsar cineraceus,Aves
5647,Spodiopsar sericeus,Spodiopsar sericeus,Aves
5648,Spodiornis rusticus,Haplospiza rustica,Aves
5649,Sporathraupis cyanocephala,Sporathraupis cyanocephala,Aves
5650,Sporophila albogularis,Sporophila albogularis,Aves
5651,Sporophila angolensis,Sporophila angolensis,Aves
5652,Sporophila atrirostris,Sporophila atrirostris,Aves
5653,Sporophila bouvreuil,Sporophila bouvreuil,Aves
5654,Sporophila bouvronides,Sporophila bouvronides,Aves
5655,Sporophila caerulescens,Sporophila caerulescens,Aves
5656,Sporophila castaneiventris,Sporophila castaneiventris,Aves
5657,Sporophila cinnamomea,Sporophila cinnamomea,Aves
5658,Sporophila collaris,Sporophila collaris,Aves
5659,Sporophila corvina,Sporophila corvina,Aves
5660,Sporophila crassirostris,Sporophila crassirostris,Aves
5661,Sporophila falcirostris,Sporophila falcirostris,Aves
5662,Sporophila fringilloides,Sporophila fringilloides,Aves
5663,Sporophila frontalis,Sporophila frontalis,Aves
5664,Sporophila funerea,Sporophila funerea,Aves
5665,Sporophila hypochroma,Sporophila hypochroma,Aves
5666,Sporophila hypoxantha,Sporophila hypoxantha,Aves
5667,Sporophila intermedia,Sporophila intermedia,Aves
5668,Sporophila leucoptera,Sporophila leucoptera,Aves
5669,Sporophila lineola,Sporophila lineola,Aves
5670,Sporophila luctuosa,Sporophila luctuosa,Aves
5671,Sporophila minuta,Sporophila minuta,Aves
5672,Sporophila morelleti,Sporophila morelleti,Aves
5673,Sporophila murallae,,
5674,Sporophila nigricollis,Sporophila nigricollis,Aves
5675,Sporophila nuttingi,Sporophila nuttingi,Aves
5676,Sporophila palustris,Sporophila palustris,Aves
5677,Sporophila peruviana,Sporophila peruviana,Aves
5678,Sporophila pileata,Sporophila pileata,Aves
5679,Sporophila plumbea,Sporophila plumbea,Aves
5680,Sporophila ruficollis,Sporophila ruficollis,Aves
5681,Sporophila schistacea,Sporophila schistacea,Aves
5682,Sporophila simplex,Sporophila simplex,Aves
5683,Sporophila telasco,Sporophila telasco,Aves
5684,Sporophila torqueola,Sporophila torqueola,Aves
5685,Sporopipes frontalis,Sporopipes frontalis,Aves
5686,Sporopipes squamifrons,Sporopipes squamifrons,Aves
5687,Stachyris maculata,Stachyris maculata,Aves
5688,Stachyris nigriceps,Stachyris nigriceps,Aves
5689,Stachyris nigricollis,Stachyris nigricollis,Aves
5690,Stachyris poliocephala,Stachyris poliocephala,Aves
5691,Stachyris strialata,Stachyris strialata,Aves
5692,Stachyris thoracica,Stachyris thoracica,Aves
5693,Stactolaema leucotis,Stactolaema leucotis,Aves
5694,Stactolaema olivacea,Cryptolybia olivacea,Aves
5695,Stagonopleura bella,Stagonopleura bella,Aves
5696,Staphida torqueola,Staphida torqueola,Aves
5697,Steatornis caripensis,Steatornis caripensis,Aves
5698,Stelgidillas gracilirostris,Stelgidillas gracilirostris,Aves
5699,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Aves
5700,Stelgidopteryx serripennis,Stelgidopteryx serripennis,Aves
5701,Stenostira scita,Stenostira scita,Aves
5702,Stephanoaetus coronatus,Stephanoaetus coronatus,Aves
5703,Stephanophorus diadematus,Stephanophorus diadematus,Aves
5704,Stephanoxis lalandi,Stephanoxis lalandi,Aves
5705,Stephanoxis loddigesii,Stephanoxis loddigesii,Aves
5706,Stercorarius antarcticus,Stercorarius antarcticus,Aves
5707,Stercorarius longicaudus,Stercorarius longicaudus,Aves
5708,Stercorarius maccormicki,Stercorarius maccormicki,Aves
5709,Stercorarius parasiticus,Stercorarius parasiticus,Aves
5710,Stercorarius pomarinus,Stercorarius pomarinus,Aves
5711,Stercorarius skua,Stercorarius skua,Aves
5712,Sterna aurantia,Sterna aurantia,Aves
5713,Sterna dougallii,Sterna dougallii,Aves
5714,Sterna forsteri,Sterna forsteri,Aves
5715,Sterna hirundinacea,Sterna hirundinacea,Aves
5716,Sterna hirundo,Sterna hirundo,Aves
5717,Sterna paradisaea,Sterna paradisaea,Aves
5718,Sterna repressa,Sterna repressa,Aves
5719,Sterna striata,Sterna striata,Aves
5720,Sterna sumatrana,Sterna sumatrana,Aves
5721,Sterna trudeaui,Sterna trudeaui,Aves
5722,Sterna vittata,Sterna vittata,Aves
5723,Sternula albifrons,Sternula albifrons,Aves
5724,Sternula antillarum,Sternula antillarum,Aves
5725,Sternula saundersi,Sternula saundersi,Aves
5726,Sternula superciliaris,Sternula superciliaris,Aves
5727,Stigmatura budytoides,Stigmatura budytoides,Aves
5728,Stigmatura napensis,Stigmatura napensis,Aves
5729,Stilpnia cayana,Stilpnia cayana,Aves
5730,Stilpnia cyanicollis,Stilpnia cyanicollis,Aves
5731,Stilpnia cyanoptera,Stilpnia cyanoptera,Aves
5732,Stilpnia heinei,Stilpnia heinei,Aves
5733,Stilpnia larvata,Stilpnia larvata,Aves
5734,Stilpnia nigrocincta,Stilpnia nigrocincta,Aves
5735,Stilpnia peruviana,Stilpnia peruviana,Aves
5736,Stilpnia preciosa,Stilpnia preciosa,Aves
5737,Stilpnia vitriolina,Stilpnia vitriolina,Aves
5738,Stiphrornis erythrothorax,Stiphrornis erythrothorax,Aves
5739,Stipiturus malachurus,Stipiturus malachurus,Aves
5740,Stizoptera bichenovii,Stizoptera bichenovii,Aves
5741,Stomiopera unicolor,Stomiopera unicolor,Aves
5742,Strepera fuliginosa,Strepera fuliginosa,Aves
5743,Strepera graculina,Strepera graculina,Aves
5744,Strepera versicolor,Strepera versicolor,Aves
5745,Streptopelia capicola,Streptopelia capicola,Aves
5746,Streptopelia chinensis,Spilopelia chinensis,Aves
5747,Streptopelia decaocto,Streptopelia decaocto,Aves
5748,Streptopelia decipiens,Streptopelia decipiens,Aves
5749,Streptopelia lugens,Streptopelia lugens,Aves
5750,Streptopelia orientalis,Streptopelia orientalis,Aves
5751,Streptopelia roseogrisea,Streptopelia roseogrisea,Aves
5752,Streptopelia semitorquata,Streptopelia semitorquata,Aves
5753,Streptopelia senegalensis,Spilopelia senegalensis,Aves
5754,Streptopelia tranquebarica,Streptopelia tranquebarica,Aves
5755,Streptopelia turtur,Streptopelia turtur,Aves
5756,Streptopelia vinacea,Streptopelia vinacea,Aves
5757,Streptoprocne biscutata,Streptoprocne biscutata,Aves
5758,Streptoprocne rutila,Streptoprocne rutila,Aves
5759,Streptoprocne zonaris,Streptoprocne zonaris,Aves
5760,Strix aluco,Strix aluco,Aves
5761,Strix chacoensis,Strix chacoensis,Aves
5762,Strix fulvescens,Strix fulvescens,Aves
5763,Strix hadorami,Strix hadorami,Aves
5764,Strix hylophila,Strix hylophila,Aves
5765,Strix leptogrammica,Strix leptogrammica,Aves
5766,Strix nebulosa,Strix nebulosa,Aves
5767,Strix nivicolum,Strix nivicolum,Aves
5768,Strix occidentalis,Strix occidentalis,Aves
5769,Strix ocellata,Strix ocellata,Aves
5770,Strix rufipes,Strix rufipes,Aves
5771,Strix seloputo,Strix seloputo,Aves
5772,Strix uralensis,Strix uralensis,Aves
5773,Strix varia,Strix varia,Aves
5774,Strix woodfordii,Strix woodfordii,Aves
5775,Struthidea cinerea,Struthidea cinerea,Aves
5776,Sturnella magna,Sturnella magna,Aves
5777,Sturnella neglecta,Sturnella neglecta,Aves
5778,Sturnia blythii,Sturnia blythii,Aves
5779,Sturnia malabarica,Sturnia malabarica,Aves
5780,Sturnia pagodarum,Sturnia pagodarum,Aves
5781,Sturnia sinensis,Sturnia sinensis,Aves
5782,Sturnus unicolor,Sturnus unicolor,Aves
5783,Sturnus vulgaris,Sturnus vulgaris,Aves
5784,Sublegatus arenarum,Sublegatus arenarum,Aves
5785,Sublegatus modestus,Sublegatus modestus,Aves
5786,Sublegatus obscurior,Sublegatus obscurior,Aves
5787,Sugomel nigrum,Sugomel nigrum,Aves
5788,Suiriri suiriri,Suiriri suiriri,Aves
5789,Sula dactylatra,Sula dactylatra,Aves
5790,Sula leucogaster,Sula leucogaster,Aves
5791,Sula nebouxii,Sula nebouxii,Aves
5792,Sula sula,Sula sula,Aves
5793,Surnia ulula,Surnia ulula,Aves
5794,Surniculus dicruroides,Surniculus dicruroides,Aves
5795,Surniculus lugubris,Surniculus lugubris,Aves
5796,Surniculus velutinus,Surniculus velutinus,Aves
5797,Suthora nipalensis,Suthora nipalensis,Aves
5798,Suthora verreauxi,Suthora verreauxi,Aves
5799,Swynnertonia swynnertoni,Swynnertonia swynnertoni,Aves
5800,Sylvia abyssinica,Sylvia abyssinica,Aves
5801,Sylvia atricapilla,Sylvia atricapilla,Aves
5802,Sylvia atriceps,Sylvia atriceps,Aves
5803,Sylvia borin,Sylvia borin,Aves
5804,Sylvia nigricapillus,Sylvia nigricapillus,Aves
5805,Sylvietta brachyura,Sylvietta brachyura,Aves
5806,Sylvietta rufescens,Sylvietta rufescens,Aves
5807,Sylvietta ruficapilla,Sylvietta ruficapilla,Aves
